CustomerID,Gender,SeniorCitizen,Partner,Tenure,InternetService,TechSupport,Contract,MonthlyCharges,TotalCharges,Churn
CUST_3633,Female,0,Yes,22,Fiber optic,No,Month-to-month,77.91864718588695,1714.210238089513,No
CUST_3634,Female,1,Yes,69,Fiber optic,Yes,Month-to-month,98.58914403574583,6802.650938466462,No
CUST_3635,Female,0,Yes,49,Fiber optic,No,Month-to-month,70.25594567161738,3442.5413379092515,Yes
CUST_3636,Male,0,Yes,2,Fiber optic,No,Month-to-month,79.38810184795128,158.77620369590255,Yes
CUST_3637,Female,0,No,53,No,No internet service,Month-to-month,19.817172045691038,1050.310118421625,No
CUST_3638,Female,0,No,7,No,No internet service,Month-to-month,19.1271999698395,133.8903997888765,No
CUST_3639,Female,1,No,20,Fiber optic,Yes,Month-to-month,99.49946368449422,1989.9892736898844,No
CUST_3640,Male,0,Yes,30,Fiber optic,No,One year,89.62308762669892,2688.6926288009677,No
CUST_3641,Female,0,Yes,67,DSL,Yes,Month-to-month,69.13808353575493,4632.25159689558,No
CUST_3642,Male,0,No,59,DSL,No,One year,37.920527552979955,2237.3111256258176,No
CUST_3643,Male,0,Yes,66,Fiber optic,Yes,Two year,97.17135980980315,6413.309747447008,No
CUST_3644,Male,0,No,3,Fiber optic,No,One year,84.95423050507029,254.86269151521086,No
CUST_3645,Male,1,No,56,DSL,No,Month-to-month,38.44216124976478,2152.7610299868275,No
CUST_3646,Female,0,No,17,Fiber optic,Yes,Month-to-month,85.00496047416955,1445.0843280608824,Yes
CUST_3647,Male,1,No,52,No,No internet service,One year,18.712557028637555,973.0529654891528,No
CUST_3648,Male,0,No,7,No,No internet service,Two year,23.36456625238369,163.55196376668582,No
CUST_3649,Female,0,Yes,5,Fiber optic,No,Two year,74.80700917710837,374.0350458855419,No
CUST_3650,Female,0,No,54,Fiber optic,No,Month-to-month,73.97697531215962,3994.7566668566196,Yes
CUST_3651,Male,0,Yes,61,DSL,Yes,One year,54.483161887844055,3323.4728751584876,No
CUST_3652,Female,1,Yes,16,Fiber optic,Yes,Two year,88.88122536200329,1422.0996057920527,No
CUST_3653,Male,0,Yes,67,No,No internet service,Two year,20.614803412251163,1381.191828620828,No
CUST_3654,Male,0,No,59,No,No internet service,Month-to-month,20.83828800771803,1229.4589924553638,No
CUST_3655,Male,0,Yes,47,Fiber optic,No,Month-to-month,80.29450571287734,3773.841768505235,Yes
CUST_3656,Male,0,Yes,48,DSL,No,Month-to-month,54.407292923481705,2611.550060327122,Yes
CUST_3657,Female,0,Yes,64,Fiber optic,No,Month-to-month,88.61954691885843,5671.65100280694,No
CUST_3658,Male,0,No,50,Fiber optic,No,One year,83.56679257442615,4178.339628721307,No
CUST_3659,Female,0,No,41,No,No internet service,Two year,19.16673462570836,785.8361196540428,No
CUST_3660,Female,0,No,72,DSL,No,Two year,39.719422223305465,2859.7984000779934,No
CUST_3661,Female,0,No,22,Fiber optic,Yes,Month-to-month,85.83718697478322,1888.4181134452308,Yes
CUST_3662,Female,0,Yes,54,DSL,No,One year,40.735785192587,2199.7324003996982,No
CUST_3663,Male,0,Yes,5,Fiber optic,No,Month-to-month,74.99668604031626,374.9834302015813,No
CUST_3664,Female,0,No,17,Fiber optic,No,One year,76.32877538262656,1297.5891815046516,No
CUST_3665,Male,1,Yes,41,Fiber optic,No,One year,83.1968262013941,3411.069874257158,No
CUST_3666,Female,0,Yes,35,Fiber optic,No,Month-to-month,78.33649886908202,2741.7774604178708,No
CUST_3667,Female,0,Yes,40,Fiber optic,No,Month-to-month,78.14556700433717,3125.822680173487,Yes
CUST_3668,Male,0,Yes,22,DSL,No,Month-to-month,46.79603473671938,1029.5127642078264,No
CUST_3669,Male,0,Yes,48,Fiber optic,Yes,Month-to-month,91.79472954610779,4406.147018213174,No
CUST_3670,Male,0,No,53,No,No internet service,Two year,18.126350444904624,960.696573579945,No
CUST_3671,Female,0,Yes,10,DSL,No,Month-to-month,50.11966288601269,501.1966288601269,Yes
CUST_3672,Female,0,No,18,DSL,Yes,Month-to-month,57.24096900017118,1030.3374420030812,No
CUST_3673,Male,0,Yes,49,Fiber optic,No,Month-to-month,76.68757384000176,3757.6911181600863,No
CUST_3674,Male,0,Yes,71,Fiber optic,No,Two year,84.5084141223097,6000.097402683989,Yes
CUST_3675,Male,1,Yes,30,Fiber optic,No,Month-to-month,88.08260101868706,2642.478030560612,Yes
CUST_3676,Male,1,No,19,Fiber optic,No,Month-to-month,82.29068658056109,1563.5230450306606,Yes
CUST_3677,Female,0,Yes,55,No,No internet service,One year,23.05353883753063,1267.9446360641848,No
CUST_3678,Male,0,No,60,Fiber optic,No,Month-to-month,87.39626036797924,5243.775622078754,No
CUST_3679,Male,1,No,72,DSL,No,Month-to-month,37.40917232957617,2693.4604077294844,No
CUST_3680,Male,0,No,21,Fiber optic,No,One year,83.66198580602405,1756.901701926505,No
CUST_3681,Male,1,Yes,26,No,No internet service,Month-to-month,18.890021480784476,491.14055850039637,No
CUST_3682,Female,0,Yes,28,No,No internet service,Two year,23.40381615001153,655.3068522003229,No
CUST_3683,Male,1,Yes,39,Fiber optic,No,One year,86.11955824073007,3358.6627713884727,No
CUST_3684,Female,0,No,33,DSL,No,One year,40.104840722178594,1323.4597438318935,No
CUST_3685,Male,1,Yes,40,No,No internet service,Month-to-month,24.001877322594364,960.0750929037746,No
CUST_3686,Male,0,No,29,Fiber optic,No,Two year,83.42369800400934,2419.287242116271,No
CUST_3687,Female,0,No,20,Fiber optic,No,One year,72.1972419088892,1443.9448381777838,No
CUST_3688,Male,1,Yes,20,DSL,No,Month-to-month,37.113332595549814,742.2666519109963,No
CUST_3689,Female,0,Yes,12,Fiber optic,No,Month-to-month,86.40586541551139,1036.8703849861367,No
CUST_3690,Female,0,No,25,DSL,No,Month-to-month,38.960174229862176,974.0043557465544,No
CUST_3691,Male,0,Yes,25,DSL,Yes,Two year,66.21766663838139,1655.4416659595347,Yes
CUST_3692,Female,0,Yes,4,DSL,No,Two year,53.31609192063764,213.26436768255056,No
CUST_3693,Female,1,No,4,Fiber optic,No,One year,84.72855529460384,338.91422117841535,No
CUST_3694,Female,0,Yes,9,Fiber optic,Yes,One year,85.7175113034818,771.4576017313362,No
CUST_3695,Female,0,No,15,DSL,No,Month-to-month,39.34596721697907,590.1895082546861,No
CUST_3696,Female,0,No,26,DSL,No,One year,44.01467448332101,1144.3815365663463,No
CUST_3697,Female,0,No,71,DSL,No,Two year,51.27482965743798,3640.512905678096,No
CUST_3698,Female,0,Yes,32,DSL,No,Month-to-month,45.898526416107984,1468.7528453154555,No
CUST_3699,Female,0,Yes,52,Fiber optic,No,Month-to-month,78.62671618615026,4088.5892416798138,No
CUST_3700,Male,0,No,32,DSL,Yes,Month-to-month,60.434104191859646,1933.8913341395087,No
CUST_3701,Male,1,Yes,9,DSL,No,Month-to-month,45.23593608625986,407.12342477633877,No
CUST_3702,Female,0,Yes,13,Fiber optic,Yes,One year,89.47380136504256,1163.1594177455534,No
CUST_3703,Male,0,Yes,56,DSL,No,Two year,38.324574770073596,2146.1761871241215,No
CUST_3704,Female,1,Yes,44,DSL,No,Month-to-month,47.29349802559288,2080.9139131260868,No
CUST_3705,Female,0,Yes,30,No,No internet service,Month-to-month,22.426769309751485,672.8030792925446,No
CUST_3706,Male,1,No,16,Fiber optic,Yes,Month-to-month,89.93058028407768,1438.8892845452428,No
CUST_3707,Female,0,Yes,12,No,No internet service,Two year,23.51173181383125,282.140781765975,No
CUST_3708,Female,1,Yes,66,Fiber optic,No,Month-to-month,87.50359698335083,5775.237400901155,Yes
CUST_3709,Female,0,No,18,No,No internet service,Month-to-month,20.824540024437567,374.8417204398762,No
CUST_3710,Female,1,No,13,DSL,No,Month-to-month,49.77555411860827,647.0822035419075,No
CUST_3711,Male,0,Yes,24,Fiber optic,No,Month-to-month,89.79263625691391,2155.023270165934,No
CUST_3712,Female,0,Yes,12,Fiber optic,No,Two year,87.81052966129613,1053.7263559355536,No
CUST_3713,Female,0,No,60,No,No internet service,Month-to-month,22.477555733959548,1348.6533440375729,No
CUST_3714,Female,0,No,60,Fiber optic,Yes,One year,98.99087526555512,5939.452515933307,No
CUST_3715,Male,0,No,1,No,No internet service,One year,19.670196612958588,19.670196612958588,No
CUST_3716,Female,0,No,43,Fiber optic,Yes,Month-to-month,98.94368857890272,4254.578608892817,Yes
CUST_3717,Male,0,Yes,55,Fiber optic,No,Month-to-month,83.188662403355,4575.376432184525,Yes
CUST_3718,Male,0,No,40,No,No internet service,Two year,20.556188486713793,822.2475394685517,No
CUST_3719,Female,0,Yes,64,No,No internet service,One year,21.577028868553864,1380.9298475874473,No
CUST_3720,Female,0,No,34,Fiber optic,No,One year,84.59221931953884,2876.1354568643205,No
CUST_3721,Male,0,No,34,DSL,No,One year,46.868983039021444,1593.5454233267292,No
CUST_3722,Female,0,No,48,DSL,No,Two year,42.875650445393546,2058.03122137889,No
CUST_3723,Male,0,Yes,33,DSL,Yes,Month-to-month,56.51652483406143,1865.045319524027,No
CUST_3724,Male,0,Yes,68,DSL,No,Month-to-month,40.45927739720977,2751.2308630102643,No
CUST_3725,Female,0,No,30,DSL,No,Month-to-month,41.09715750292155,1232.9147250876465,No
CUST_3726,Female,0,No,71,Fiber optic,Yes,Month-to-month,88.76137027212101,6302.057289320592,No
CUST_3727,Male,1,No,71,No,No internet service,Month-to-month,24.427092583961972,1734.3235734613,No
CUST_3728,Male,0,Yes,29,DSL,No,Two year,41.28617425526101,1197.2990534025694,No
CUST_3729,Male,0,Yes,23,Fiber optic,No,Two year,79.8676634281805,1836.9562588481517,No
CUST_3730,Male,0,No,34,Fiber optic,No,Month-to-month,81.6435977968754,2775.8823250937635,No
CUST_3731,Female,0,Yes,15,No,No internet service,Month-to-month,24.52888687194059,367.93330307910884,No
CUST_3732,Female,0,No,53,DSL,No,Month-to-month,53.21583959209883,2820.439498381238,No
CUST_3733,Female,0,Yes,17,Fiber optic,Yes,Two year,102.81118943843893,1747.7902204534619,No
CUST_3734,Female,0,No,64,No,No internet service,Month-to-month,23.05021011576231,1475.213447408788,No
CUST_3735,Female,0,No,61,DSL,Yes,One year,55.26076038490102,3370.906383478962,No
CUST_3736,Male,0,No,57,Fiber optic,No,Two year,72.49876310701086,4132.429497099619,No
CUST_3737,Female,0,Yes,37,No,No internet service,Month-to-month,23.49757788378432,869.4103817000198,No
CUST_3738,Female,0,No,7,DSL,No,Two year,41.018979773101634,287.1328584117114,No
CUST_3739,Female,0,Yes,8,No,No internet service,Month-to-month,18.48871903480957,147.90975227847656,No
CUST_3740,Female,1,No,68,No,No internet service,One year,24.92193221463502,1694.6913905951815,No
CUST_3741,Female,0,Yes,21,DSL,Yes,Month-to-month,51.3511730263469,1078.3746335532849,No
CUST_3742,Male,0,Yes,61,DSL,No,Month-to-month,54.38006524348586,3317.1839798526375,No
CUST_3743,Male,1,Yes,29,Fiber optic,No,Two year,79.60666159620287,2308.5931862898833,No
CUST_3744,Male,0,Yes,25,No,No internet service,One year,20.13731295207976,503.432823801994,No
CUST_3745,Female,0,No,58,DSL,No,Month-to-month,35.347312164612845,2050.144105547545,No
CUST_3746,Male,0,Yes,14,Fiber optic,No,Month-to-month,71.99288543103687,1007.9003960345161,Yes
CUST_3747,Male,1,No,66,DSL,No,Month-to-month,46.31690105725139,3056.915469778592,No
CUST_3748,Female,0,No,54,No,No internet service,One year,18.011828420116057,972.6387346862671,No
CUST_3749,Female,0,Yes,67,Fiber optic,No,Month-to-month,76.04278075377773,5094.866310503108,Yes
CUST_3750,Female,0,No,30,Fiber optic,Yes,Two year,102.0877711651898,3062.633134955694,No
CUST_3751,Male,1,Yes,18,Fiber optic,Yes,Month-to-month,85.49910272448977,1538.983849040816,No
CUST_3752,Male,0,Yes,54,No,No internet service,Month-to-month,21.46283475715028,1158.993076886115,No
CUST_3753,Female,0,Yes,21,Fiber optic,Yes,Two year,104.64846132707761,2197.6176878686297,No
CUST_3754,Female,1,No,53,Fiber optic,Yes,Month-to-month,86.02394688377264,4559.26918483995,No
CUST_3755,Male,0,Yes,16,DSL,No,Two year,39.79503392076052,636.7205427321683,No
CUST_3756,Male,0,No,28,Fiber optic,No,One year,76.2227410694992,2134.2367499459774,No
CUST_3757,Female,0,No,4,Fiber optic,Yes,Month-to-month,85.21183598083071,340.84734392332285,No
CUST_3758,Female,0,No,55,Fiber optic,Yes,One year,94.47461150991799,5196.10363304549,No
CUST_3759,Male,1,Yes,15,Fiber optic,Yes,Month-to-month,96.62214405087789,1449.3321607631683,No
CUST_3760,Female,0,No,64,Fiber optic,No,Month-to-month,77.80307058724823,4979.396517583887,Yes
CUST_3761,Male,1,No,65,No,No internet service,Month-to-month,19.829876637386747,1288.9419814301386,No
CUST_3762,Male,0,No,16,DSL,No,One year,39.60245243936288,633.639239029806,No
CUST_3763,Male,0,No,20,DSL,Yes,Month-to-month,67.8129416409609,1356.258832819218,No
CUST_3764,Male,1,No,64,No,No internet service,Month-to-month,20.733884881213868,1326.9686323976875,Yes
CUST_3765,Female,0,Yes,33,No,No internet service,Month-to-month,18.538512451546943,611.7709109010491,No
CUST_3766,Female,0,Yes,69,Fiber optic,Yes,Month-to-month,91.19885896401634,6292.721268517127,No
CUST_3767,Male,0,Yes,69,No,No internet service,Month-to-month,23.387524165439785,1613.7391674153453,No
CUST_3768,Male,1,Yes,58,Fiber optic,Yes,Month-to-month,94.56498976956229,5484.769406634613,No
CUST_3769,Male,0,Yes,39,No,No internet service,Month-to-month,20.853847397497024,813.3000485023839,Yes
CUST_3770,Male,0,Yes,36,Fiber optic,No,Month-to-month,73.60150024593223,2649.6540088535603,Yes
CUST_3771,Male,0,Yes,68,DSL,No,Month-to-month,39.04393770185459,2654.987763726112,No
CUST_3772,Female,0,No,21,Fiber optic,No,Two year,81.10126465027578,1703.1265576557914,No
CUST_3773,Female,0,Yes,63,No,No internet service,One year,18.527427109009167,1167.2279078675776,No
CUST_3774,Female,0,No,6,Fiber optic,No,Month-to-month,79.22312215919926,475.3387329551956,Yes
CUST_3775,Female,0,Yes,24,No,No internet service,Two year,20.233956718995024,485.6149612558806,No
CUST_3776,Male,0,No,53,Fiber optic,Yes,Month-to-month,89.48595948232409,4742.755852563177,No
CUST_3777,Male,0,No,50,Fiber optic,Yes,Month-to-month,85.03632568977946,4251.816284488973,No
CUST_3778,Male,1,Yes,12,Fiber optic,No,Two year,75.82927822281376,909.9513386737651,No
CUST_3779,Male,0,Yes,56,Fiber optic,Yes,One year,98.694704110246,5526.903430173776,No
CUST_3780,Male,1,Yes,15,Fiber optic,No,Two year,88.29916553762502,1324.4874830643753,No
CUST_3781,Female,0,Yes,40,DSL,No,Two year,49.53458382199934,1981.3833528799737,No
CUST_3782,Male,0,No,41,No,No internet service,Month-to-month,18.8860737002951,774.3290217120991,No
CUST_3783,Female,1,No,69,Fiber optic,No,Two year,83.87852885875259,5787.618491253928,No
CUST_3784,Female,0,Yes,69,No,No internet service,Two year,23.343328129822975,1610.6896409577853,No
CUST_3785,Female,0,Yes,6,Fiber optic,Yes,Month-to-month,97.80595007327503,586.8357004396502,No
CUST_3786,Female,1,Yes,67,Fiber optic,No,Two year,77.70620099622985,5206.3154667474,No
CUST_3787,Male,0,Yes,33,Fiber optic,No,Month-to-month,71.7339112263273,2367.2190704688005,No
CUST_3788,Female,0,No,43,No,No internet service,One year,22.504535147853918,967.6950113577185,No
CUST_3789,Female,0,Yes,21,DSL,No,Month-to-month,39.21248814508176,823.4622510467169,Yes
CUST_3790,Female,0,No,65,No,No internet service,Month-to-month,23.727495336639084,1542.2871968815405,No
CUST_3791,Male,0,Yes,17,Fiber optic,No,One year,74.2096789450732,1261.5645420662443,No
CUST_3792,Male,0,Yes,8,No,No internet service,Month-to-month,18.531727589660424,148.2538207172834,No
CUST_3793,Male,0,No,64,No,No internet service,One year,22.225028244790845,1422.401807666614,No
CUST_3794,Female,0,Yes,28,Fiber optic,No,One year,78.55188458524115,2199.4527683867523,No
CUST_3795,Female,0,No,13,Fiber optic,No,Month-to-month,89.39325279017831,1162.112286272318,Yes
CUST_3796,Male,0,No,13,Fiber optic,No,Month-to-month,70.1231015754955,911.6003204814415,No
CUST_3797,Female,0,Yes,38,No,No internet service,One year,22.173869941768647,842.6070577872085,No
CUST_3798,Male,0,Yes,25,Fiber optic,No,Two year,86.56036611990653,2164.0091529976635,Yes
CUST_3799,Male,0,No,62,Fiber optic,Yes,One year,95.48655267037861,5920.166265563474,No
CUST_3800,Female,0,No,23,Fiber optic,No,One year,83.28880922325261,1915.6426121348102,No
CUST_3801,Female,0,No,21,Fiber optic,Yes,One year,102.68025863399049,2156.2854313138005,No
CUST_3802,Female,0,Yes,54,Fiber optic,No,Month-to-month,87.5409088993998,4727.209080567589,No
CUST_3803,Female,1,No,63,DSL,No,Month-to-month,48.07044429281255,3028.4379904471907,No
CUST_3804,Male,0,Yes,30,DSL,No,Two year,53.86758381419559,1616.0275144258678,No
CUST_3805,Male,0,No,68,No,No internet service,One year,24.60871928339852,1673.3929112710994,No
CUST_3806,Male,0,No,32,No,No internet service,Month-to-month,18.30062788361852,585.6200922757927,No
CUST_3807,Male,0,Yes,24,DSL,No,Month-to-month,36.21562514895531,869.1750035749275,No
CUST_3808,Male,1,No,7,No,No internet service,Month-to-month,20.166339092925575,141.16437365047904,Yes
CUST_3809,Female,1,Yes,72,DSL,Yes,One year,62.40274848223791,4492.99789072113,No
CUST_3810,Male,0,No,1,Fiber optic,No,Month-to-month,80.26693930526802,80.26693930526802,Yes
CUST_3811,Male,0,Yes,3,DSL,No,One year,35.25626593212462,105.76879779637386,No
CUST_3812,Male,1,No,28,No,No internet service,Month-to-month,23.74333455261437,664.8133674732023,No
CUST_3813,Female,1,Yes,43,No,No internet service,Month-to-month,19.248521572821645,827.6864276313307,No
CUST_3814,Female,0,No,46,Fiber optic,No,Two year,78.85171231806336,3627.1787666309147,No
CUST_3815,Female,0,No,1,Fiber optic,No,Month-to-month,89.31958294567934,89.31958294567934,No
CUST_3816,Female,0,Yes,38,Fiber optic,Yes,Two year,86.34826345186401,3281.2340111708327,Yes
CUST_3817,Male,1,Yes,35,Fiber optic,No,Month-to-month,80.05681173506417,2801.988410727246,No
CUST_3818,Male,0,No,54,DSL,No,Month-to-month,35.9254042554,1939.9718297915997,No
CUST_3819,Female,0,Yes,24,Fiber optic,No,Month-to-month,74.64706830174595,1791.5296392419027,No
CUST_3820,Female,0,No,28,Fiber optic,No,Two year,74.56707425098747,2087.878079027649,No
CUST_3821,Male,0,Yes,22,Fiber optic,No,One year,73.3744363308117,1614.2375992778575,No
CUST_3822,Male,0,No,16,DSL,No,Month-to-month,39.91494587877074,638.6391340603318,No
CUST_3823,Female,1,Yes,13,Fiber optic,No,Month-to-month,89.92123754344246,1168.976088064752,No
CUST_3824,Female,0,Yes,62,Fiber optic,Yes,One year,102.62718462173149,6362.885446547352,No
CUST_3825,Female,0,Yes,43,No,No internet service,Month-to-month,24.62234927388215,1058.7610187769324,Yes
CUST_3826,Female,0,Yes,32,DSL,No,Month-to-month,35.19924379470647,1126.375801430607,No
CUST_3827,Male,0,Yes,67,Fiber optic,No,Month-to-month,87.64543855221561,5872.244382998446,No
CUST_3828,Male,0,Yes,57,Fiber optic,No,One year,86.78631495500191,4946.819952435109,No
CUST_3829,Male,0,No,65,DSL,No,Month-to-month,48.77299353387859,3170.2445797021082,No
CUST_3830,Female,0,No,69,Fiber optic,No,Month-to-month,77.06036699045426,5317.165322341343,No
CUST_3831,Female,0,No,49,DSL,No,Month-to-month,50.39664879283552,2469.4357908489405,No
CUST_3832,Male,0,Yes,33,DSL,No,Month-to-month,51.53156735292423,1700.5417226464995,Yes
CUST_3833,Male,0,No,19,Fiber optic,Yes,One year,92.4738910320632,1757.0039296092007,No
CUST_3834,Male,1,Yes,36,Fiber optic,No,Two year,73.88254279335597,2659.7715405608146,No
CUST_3835,Male,1,No,70,No,No internet service,Month-to-month,21.102220292397455,1477.1554204678218,No
CUST_3836,Female,0,Yes,15,Fiber optic,No,Month-to-month,80.76016583414325,1211.4024875121488,No
CUST_3837,Male,0,Yes,24,Fiber optic,Yes,Month-to-month,92.08121236606075,2209.949096785458,Yes
CUST_3838,Male,1,Yes,27,DSL,No,Two year,42.05493483626161,1135.4832405790635,No
CUST_3839,Male,0,No,49,DSL,No,Month-to-month,40.483197869056546,1983.6766955837709,No
CUST_3840,Male,1,Yes,23,No,No internet service,Two year,20.4215188963013,469.69493461492993,No
CUST_3841,Male,1,No,33,Fiber optic,No,Month-to-month,81.69236703287775,2695.848112084966,No
CUST_3842,Male,0,Yes,41,DSL,Yes,Month-to-month,69.46365037012079,2848.0096651749523,Yes
CUST_3843,Male,0,No,56,Fiber optic,Yes,Month-to-month,86.65879144563327,4852.892320955463,No
CUST_3844,Female,1,No,29,No,No internet service,One year,22.909702341187938,664.3813678944502,No
CUST_3845,Female,0,Yes,31,DSL,No,One year,35.37871066453544,1096.7400306005986,No
CUST_3846,Female,0,Yes,65,DSL,No,Month-to-month,35.66520029552913,2318.2380192093938,No
CUST_3847,Female,0,No,18,DSL,No,Month-to-month,48.92285187665871,880.6113337798567,No
CUST_3848,Male,0,No,6,No,No internet service,Month-to-month,19.306046709246658,115.83628025547995,Yes
CUST_3849,Female,0,Yes,52,DSL,Yes,Month-to-month,61.39324605440818,3192.4487948292253,No
CUST_3850,Female,0,No,40,DSL,No,Month-to-month,51.62475259743478,2064.9901038973912,No
CUST_3851,Male,1,No,65,Fiber optic,No,Month-to-month,77.85066888116413,5060.293477275668,No
CUST_3852,Male,0,Yes,42,Fiber optic,No,One year,80.84760070633467,3395.599229666056,No
CUST_3853,Female,0,No,68,No,No internet service,Month-to-month,21.294074984214138,,No
CUST_3854,Female,0,Yes,32,Fiber optic,No,Month-to-month,72.06389922689307,2306.0447752605783,Yes
CUST_3855,Male,0,Yes,10,Fiber optic,Yes,Month-to-month,101.33525370822777,1013.3525370822776,No
CUST_3856,Female,0,No,69,No,No internet service,Month-to-month,21.528551868361863,1485.4700789169685,No
CUST_3857,Male,1,Yes,9,DSL,No,Month-to-month,36.77407467765822,330.966672098924,No
CUST_3858,Male,1,Yes,69,DSL,No,Month-to-month,42.11099785608073,2905.6588520695705,No
CUST_3859,Male,0,No,61,Fiber optic,No,Month-to-month,89.73640103128497,5473.920462908383,No
CUST_3860,Male,0,No,11,Fiber optic,No,Two year,80.37364905930868,884.1101396523954,No
CUST_3861,Female,0,No,68,Fiber optic,No,Month-to-month,85.41595877214733,5808.285196506019,No
CUST_3862,Male,0,No,8,DSL,No,Month-to-month,47.11474801241021,376.9179840992817,No
CUST_3863,Male,0,No,49,Fiber optic,No,Two year,72.02264009359891,3529.1093645863466,No
CUST_3864,Female,0,Yes,24,Fiber optic,No,Month-to-month,86.92608352158896,2086.226004518135,No
CUST_3865,Male,1,Yes,33,No,No internet service,Two year,20.721408295361748,683.8064737469376,No
CUST_3866,Female,0,No,19,No,No internet service,Month-to-month,23.098923123516204,438.87953934680786,No
CUST_3867,Female,0,Yes,2,DSL,No,One year,52.00492898831314,104.00985797662628,Yes
CUST_3868,Female,0,No,55,No,No internet service,One year,19.318217775938365,1062.50197767661,No
CUST_3869,Male,0,No,11,DSL,No,Two year,35.66681061052567,392.3349167157824,No
CUST_3870,Female,0,Yes,17,No,No internet service,One year,18.80905386837717,319.7539157624119,No
CUST_3871,Female,0,No,42,Fiber optic,No,Month-to-month,86.26006007763519,3622.9225232606777,No
CUST_3872,Male,0,No,61,Fiber optic,No,One year,81.63371948367795,4979.656888504355,No
CUST_3873,Female,0,Yes,3,Fiber optic,No,Month-to-month,88.12169644177403,264.3650893253221,Yes
CUST_3874,Female,0,No,35,DSL,No,One year,37.296422372146964,1305.3747830251436,No
CUST_3875,Female,0,Yes,66,DSL,No,Month-to-month,41.832882919415056,2760.970272681394,No
CUST_3876,Female,0,Yes,1,DSL,Yes,One year,62.29232800285663,62.29232800285663,No
CUST_3877,Female,0,No,7,No,No internet service,One year,22.046587476481825,154.32611233537278,No
CUST_3878,Male,1,No,20,Fiber optic,No,Two year,87.19594488494317,1743.9188976988635,Yes
CUST_3879,Female,0,No,43,DSL,Yes,Month-to-month,50.2647053056876,2161.3823281445666,No
CUST_3880,Female,0,No,6,No,No internet service,Two year,20.2642810325954,121.58568619557239,No
CUST_3881,Male,0,No,55,DSL,Yes,Month-to-month,60.87182421793678,3347.950331986523,No
CUST_3882,Male,0,Yes,21,No,No internet service,Month-to-month,20.647738050018937,433.6024990503977,No
CUST_3883,Male,0,No,51,Fiber optic,No,One year,85.95170704981635,4383.537059540634,No
CUST_3884,Female,0,No,46,Fiber optic,No,One year,74.32970547171647,3419.1664516989576,No
CUST_3885,Male,0,Yes,35,DSL,No,One year,47.82635465087259,1673.9224127805405,No
CUST_3886,Female,0,Yes,8,No,No internet service,One year,19.33144187101035,154.6515349680828,No
CUST_3887,Female,1,No,68,DSL,No,Month-to-month,41.61120420870547,2829.561886191972,No
CUST_3888,Male,0,No,16,DSL,No,One year,45.23741060549216,723.7985696878745,No
CUST_3889,Male,1,No,67,Fiber optic,No,Month-to-month,82.31785160593205,5515.2960575974475,Yes
CUST_3890,Female,0,No,71,No,No internet service,Month-to-month,21.882212906451166,1553.6371163580327,No
CUST_3891,Male,0,No,64,DSL,No,Month-to-month,51.22982247415521,3278.7086383459337,No
CUST_3892,Female,1,No,2,Fiber optic,No,One year,85.94481374383405,171.8896274876681,Yes
CUST_3893,Male,0,No,1,Fiber optic,Yes,One year,90.55033080749602,90.55033080749602,No
CUST_3894,Male,0,Yes,58,Fiber optic,Yes,Month-to-month,100.96606375629152,5856.031697864908,No
CUST_3895,Male,0,No,1,Fiber optic,Yes,One year,100.91726394883456,100.91726394883456,No
CUST_3896,Female,0,No,7,DSL,No,Month-to-month,36.59014324034791,256.1310026824354,No
CUST_3897,Male,0,No,69,Fiber optic,No,Two year,76.01004601067703,5244.693174736715,No
CUST_3898,Female,0,No,18,Fiber optic,No,One year,79.45053266187625,1430.1095879137724,No
CUST_3899,Female,1,Yes,32,DSL,Yes,Month-to-month,67.24531888811032,2151.85020441953,No
CUST_3900,Female,0,Yes,45,Fiber optic,No,Two year,79.41379983603558,3573.620992621601,No
CUST_3901,Female,1,Yes,33,DSL,No,Month-to-month,36.781132166880425,1213.7773615070541,Yes
CUST_3902,Male,1,Yes,49,Fiber optic,No,One year,78.0571337305678,3824.7995527978223,No
CUST_3903,Female,0,Yes,33,Fiber optic,No,Month-to-month,72.1224118471881,2380.0395909572076,Yes
CUST_3904,Female,0,No,71,No,No internet service,Month-to-month,18.71862084874686,1329.022080261027,No
CUST_3905,Male,1,Yes,68,Fiber optic,No,One year,70.66058016693455,4804.9194513515495,No
CUST_3906,Female,1,Yes,28,DSL,Yes,Month-to-month,54.02353507543127,,Yes
CUST_3907,Male,0,No,53,DSL,No,Two year,35.223191144364215,1866.8291306513033,No
CUST_3908,Female,0,No,44,Fiber optic,No,Month-to-month,87.11174614261472,3832.9168302750477,Yes
CUST_3909,Male,0,Yes,55,Fiber optic,No,Month-to-month,86.36156338724,4749.8859862982,No
CUST_3910,Female,0,No,10,Fiber optic,No,One year,80.14734068778283,801.4734068778283,No
CUST_3911,Male,0,No,14,Fiber optic,Yes,Month-to-month,90.59252695365728,1268.295377351202,No
CUST_3912,Female,0,Yes,36,No,No internet service,Month-to-month,20.223956026036625,728.0624169373185,No
CUST_3913,Female,0,Yes,34,No,No internet service,Two year,18.266123686265388,621.0482053330231,No
CUST_3914,Male,0,No,18,DSL,No,One year,53.00605405266748,954.1089729480146,No
CUST_3915,Male,0,No,16,Fiber optic,Yes,Month-to-month,96.13387131100106,1538.141940976017,No
